gamma,vanilla_accuracy,regularized_accuracy,vanilla_roc_auc,regularized_roc_auc,vanilla_time,regularized_time,improvement_roc_auc,improvement_accuracy
0.1,0.9790209790209791,0.972027972027972,0.9943396226415094,0.9972746331236897,1.5617516040802002,7.455410480499268,0.002935010482180256,-0.006993006993007089
0.3,0.9790209790209791,0.965034965034965,0.9943396226415094,0.9943396226415094,1.777940273284912,6.48657751083374,0.0,-0.013986013986014068
0.5,0.9790209790209791,0.9440559440559441,0.9943396226415094,0.9884696016771488,1.7506742477416992,7.24381422996521,-0.005870020964360623,-0.034965034965035
0.7,0.9790209790209791,0.9440559440559441,0.9943396226415094,0.9853249475890985,1.6304214000701904,11.401806831359863,-0.009014675052410936,-0.034965034965035
